id;texto;setor_destino;canal;urgencia_referencia;particao_recomendada
ATE-00944;bom dia, o portal tbm está dando erro minha solicitação principal é: preciso solicitar um histórico escolar fico no aguardo;secretaria_academica;telefone;baixa;treino
ATE-00945;O comprovante foi enviado, mas o débito continua aberto?;financeiro;email;alta;treino
ATE-00946;o portal também está dando erro minha solicitação principal é: quero saber sobre a emissão de declaração;secretaria_academica;portal;baixa;treino
ATE-00947;só queria entender, preciso conversar sobre a organização da minha grade e também a página apresenta erro quando tento acessar. obrigada.;coordenacao;email;alta;treino
ATE-00948;Solicito orientação: quero entender uma cobrança na mensalidade.;financeiro;telefone;alta;treino
ATE-00949;Gente, quero discutir uma decisão acadêmica, mas o que preciso resolver primeiro é que quero entender uma cobrança na mensalidade.;financeiro;email;baixa;teste
ATE-00950;aparece uma mensagem de erro toda vez q faço login, mas tenho ainda outra questão: quero entender o procedimento de trancamento.;suporte_tecnico;presencial;alta;treino
ATE-00951;Gente, bom dia, tenho dúvida sobre um registro, mas o que preciso resolver primeiro é que o comprovante foi enviado, mas o débito continua aberto. Preciso de um retorno.;financeiro;portal;baixa;teste
ATE-00952;por favor, o acesso à biblioteca digital falhou, mas o que preciso resolver primeiro é que quero negociar uma pendência financeira. isso pode ser verificado, por favor?;financeiro;portal;baixa;treino
ATE-00953;Por favor, quero informações sobre calendário de matrícula;secretaria_academica;chat;media;treino
ATE-00954;Oi, minha senha não funciona.;suporte_tecnico;telefone;baixa;treino
ATE-00955;Por favor, preciso conversar sobre a organização da minha grade;coordenacao;portal;media;validacao
ATE-00956;Só queria entender, o sistema fecha antes de concluir a operação. Além disso, o comprovante foi enviado, mas o débito continua aberto. Conseguem me orientar?;financeiro;chat;baixa;treino
ATE-00957;aparece uma mensagem de erro toda vez q faço login ...;suporte_tecnico;email;media;treino
ATE-00958;Olá, não consigo entrar no portal e, em paralelo, o boleto continua pendente.;suporte_tecnico;email;alta;treino
ATE-00959;Pessoal, preciso falar com a coordenação sobre meu planejamento acadêmico? Isso pode ser verificado, por favor?;coordenacao;telefone;baixa;treino
ATE-00960;No semestre atual, o aplicativo não carrega.;suporte_tecnico;presencial;media;treino
ATE-00961;Por favor, preciso da segunda via do boleto;financeiro;portal;media;treino
ATE-00962;quero entender uma cobrança na mensalidade?;financeiro;portal;media;treino
ATE-00963;"Preciso confirmar um estorno; situação observada para conseguir seguir com o processo.";financeiro;presencial;baixa;validacao
ATE-00964;Preciso de ajuda, quero confirmar o status da rematrícula Obrigado!;secretaria_academica;email;baixa;validacao
ATE-00965;Por favor, aparece uma mensagem de erro toda vez que faço login e, em paralelo, o acesso à biblioteca digital falhou.;suporte_tecnico;telefone;media;treino
ATE-00966;Também tenho uma pendência de empréstimo. Minha solicitação principal é: preciso de informações sobre vencimento e juros.;financeiro;email;media;teste
ATE-00967;"alguém consegue me ajudar, preciso discutir equivalência de conteúdo entre disciplinas; ao mesmo tempo, quero saber sobre a emissão de declaração. obrigado.";secretaria_academica;presencial;baixa;treino
ATE-00968;"quero orientação acadêmica antes de escolher as próximas matérias; além disso, o acesso à biblioteca digital falhou.";coordenacao;portal;alta;validacao
ATE-00969;Não consigo acessar a base de periódicos Conseguem me orientar?;biblioteca;email;media;treino
ATE-00970;Alguém consegue me ajudar, fiz o pagamento e ainda aparece pendência. Isso pode ser verificado, por favor?;financeiro;telefone;alta;treino
ATE-00971;Preciso avaliar uma situação excepcional no meu percurso acadêmico. Além disso, o comprovante foi enviado, mas o débito continua aberto.;financeiro;presencial;media;treino
ATE-00972;também preciso de orientação sobre uma disciplina minha solicitação principal é: meu pagamento ainda não foi reconhecido;financeiro;presencial;baixa;validacao
ATE-00973;preciso solicitar aproveitamento de documentação já entregue;secretaria_academica;chat;baixa;validacao
ATE-00974;Depois de tentar pelo portal, meu nome saiu incorreto em um documento acadêmico.;secretaria_academica;telefone;alta;treino
ATE-00975;Pessoal, não consigo abrir o ambiente virtual. Conseguem me orientar?!;suporte_tecnico;telefone;baixa;treino
ATE-00976;Gente, minha senha não funciona.;suporte_tecnico;chat;media;treino
ATE-00977;a devolução de um livro ainda n foi registrada;biblioteca;portal;media;treino
ATE-00978;Uma disciplina não consta no meu registro, mas tenho ainda outra questão: quero orientação sobre uma situação com uma disciplina.;secretaria_academica;portal;media;treino
ATE-00979;Por favor, alguém consegue me ajudar, meu acesso está bloqueado Conseguem me orientar?;suporte_tecnico;email;media;treino
ATE-00980;estou com uma dúvida, quero orientação acadêmica antes de escolher as próximas matérias e, em paralelo, meu login falha às vezes. fico no aguardo.;coordenacao;portal;media;treino
ATE-00981;Por favor, tenho dúvida sobre um pagamento. Minha solicitação principal é: quero entender o procedimento de trancamento. Podem verificar?;secretaria_academica;portal;baixa;teste
ATE-00982;Preciso saber o horário de atendimento da biblioteca e, em paralelo, também apareceu uma cobrança que não reconheço.;biblioteca;telefone;media;treino
ATE-00983;BOM DIA, MINHA MATRICULA NÃO APARECE CORRETAMENTE COMO RESOLVO?;secretaria_academica;presencial;baixa;treino
ATE-00984;OI, PRECISO DE INFORMAÇÕES SOBRE VENCIMENTO E JUROS E, EM PARALELO, TAMBEM PRECISO DE ORIENTAÇÃO SOBRE UMA DISCIPLINA.;financeiro;telefone;baixa;validacao
ATE-00985;"Oi, quero orientação acadêmica antes de escolher as próximas matérias; além disso, meu login falha às vezes.";coordenacao;telefone;alta;treino
ATE-00986;Olá, uma disciplina não consta no meu registro?;secretaria_academica;telefone;alta;validacao
ATE-00987;"Quero conversar sobre pré-requisitos e sequência de disciplinas; situação observada desde a última atualização do sistema.";coordenacao;telefone;baixa;treino
ATE-00988;O aplicativo não carrega e, em paralelo, também preciso confirmar um documento acadêmico.;suporte_tecnico;email;media;treino
ATE-00989;não consigo anexar o arquivo no portal.;suporte_tecnico;portal;baixa;treino
ATE-00990;Depois de tentar pelo portal, o sistema fecha antes de concluir a operação.;suporte_tecnico;email;media;treino
ATE-00991;Só queria entender, minha matrícula mostra uma informação estranha. Minha solicitação principal é: não consigo abrir o ambiente virtual. Conseguem me orientar?;suporte_tecnico;portal;baixa;treino
ATE-00992;Gostaria de solicitar apoio: meu nome saiu incorreto em um documento acadêmico e, em paralelo, tenho dúvida sobre um pagamento. Agradeço se puderem olhar isso.;secretaria_academica;email;media;treino
ATE-00993;Por favor, pessoal, preciso solicitar aproveitamento de documentação já entregue. Agradeço se puderem olhar isso.;secretaria_academica;chat;alta;treino
ATE-00994;Preciso falar com a coordenação sobre meu planejamento acadêmico e, em paralelo, o acesso à biblioteca digital falhou.;coordenacao;email;alta;validacao
ATE-00995;Preciso conversar sobre a organização da minha grade?;coordenacao;presencial;media;treino
ATE-00996;Gente, também apareceu uma cobrança que não reconheço, mas o que preciso resolver primeiro é que quero confirmar a multa de um empréstimo atrasado.;biblioteca;email;alta;treino
ATE-00997;Olá, a página apresenta erro quando tento acessar;suporte_tecnico;presencial;media;treino
ATE-00998;"Boa tarde, quero confirmar o status da rematrícula e também o desconto da mensalidade não apareceu; preciso de retorno.";secretaria_academica;portal;baixa;treino
ATE-00999;gostaria de solicitar apoio: quero conversar sobre pré-requisitos e sequência de disciplinas?;coordenacao;email;media;teste
ATE-01000;"um livro devolvido ainda aparece comigo; além disso, tenho dúvida sobre um pagamento.";biblioteca;chat;media;validacao
ATE-01001;Meu nome saiu incorreto em um documento acadêmico? Fico no aguardo.;secretaria_academica;portal;baixa;validacao
ATE-01002;Preciso corrigir meus dados acadêmicos, depois de consultar as orientações disponíveis.;secretaria_academica;telefone;alta;treino
ATE-01003;Então, gostaria de registrar, há uma questão pedagógica que preciso avaliar, mas o que preciso resolver primeiro é que quero confirmar o status da rematricula.;secretaria_academica;presencial;baixa;treino
ATE-01004;o boleto continua pendente, mas o q preciso resolver primeiro é q n consigo abrir o ambiente virtual;suporte_tecnico;email;alta;treino
ATE-01005;Oi, preciso solicitar um histórico escolar;secretaria_academica;chat;baixa;treino
ATE-01006;"Por favor, quero confirmar o status da rematrícula; ao mesmo tempo, quero entender uma cobrança na mensalidade. Obrigada.";financeiro;presencial;media;treino
ATE-01007;Por favor, minha matrícula mostra uma informação estranha, mas o que preciso resolver primeiro é que o aplicativo não carrega.;suporte_tecnico;telefone;baixa;teste
ATE-01008;Oi, minha matrícula não aparece corretamente e, em paralelo, o portal também está dando erro.;secretaria_academica;portal;alta;teste
ATE-01009;APARECE UMA MENSAGEM DE ERRO TODA VEZ QUE FAÇO LOGIN.;suporte_tecnico;chat;baixa;teste
ATE-01010;não consigo anexar o arquivo no portal?;suporte_tecnico;telefone;alta;validacao
ATE-01011;olá, um livro devolvido ainda aparece comigo agradeço se puderem olhar isso.;biblioteca;chat;media;treino
ATE-01012;Gostaria de solicitar apoio: pessoal, preciso consultar uma pendência de empréstimo Obrigada.;biblioteca;portal;alta;treino
ATE-01013;Pessoal, tenho dúvida sobre um pagamento. Minha solicitação principal é: preciso solicitar aproveitamento de documentação já entregue. Agradeço se puderem olhar isso.;secretaria_academica;email;baixa;treino
ATE-01014;Preciso consultar uma pendência de empréstimo. Isso aconteceu desde a última atualização do sistema.;biblioteca;telefone;alta;treino
ATE-01015;"a página apresenta erro quando tento acessar; situação observada antes da próxima aula.";suporte_tecnico;portal;media;validacao
ATE-01016;Por favor, preciso de ajuda, meu acesso está bloqueado como resolvo.;suporte_tecnico;portal;media;treino
ATE-01017;Minha senha não funciona e, em paralelo, o boleto continua pendente.;suporte_tecnico;telefone;media;treino
ATE-01018;Depois de tentar pelo portal, quero entender o procedimento de trancamento.;secretaria_academica;telefone;alta;treino
ATE-01019;Oi, só queria entender, quero entender o procedimento de trancamento. Obrigado.;secretaria_academica;chat;baixa;teste
ATE-01020;Por favor, queria uma orientação, não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que não consigo acessar um artigo pelo portal da biblioteca. Agradeço se puderem olhar isso.;biblioteca;email;media;validacao
ATE-01021;Aparece uma mensagem de erro toda vez que faço login.;suporte_tecnico;portal;media;treino
ATE-01022;Olá, quero conversar sobre pré-requisitos e sequência de disciplinas e, em paralelo, também apareceu uma cobrança que nao reconheço.;coordenacao;telefone;alta;treino
ATE-01023;O desconto da mensalidade não apareceu, mas tenho ainda outra questão: minha matrícula não aparece corretamente.;financeiro;email;baixa;treino
ATE-01024;Estou com uma dúvida, minha matrícula mostra uma informação estranha. Minha solicitação principal é: preciso saber o horário de atendimento da biblioteca. Obrigado.;biblioteca;chat;media;treino
ATE-01025;olá, quero informações sobre calendário de matrícula?;secretaria_academica;chat;baixa;treino
ATE-01026;Preciso avaliar uma situação excepcional no meu percurso acadêmico e, em paralelo, o acesso à biblioteca digital falhou.;coordenacao;chat;baixa;treino
ATE-01027;gostaria de registrar, preciso solicitar aproveitamento de documentação já entregue obrigada;secretaria_academica;chat;baixa;validacao
ATE-01028;Por favor, aparece uma mensagem de erro toda vez que faço login?;suporte_tecnico;portal;media;treino
